Record	test1
Application	Generic
Creation date	27/03/2024 14:36:45
Exercises	{
#	Name	Start,sec	Length,sec	Start time
1	Combined	0.000	33.680	14:35:14.97
}

Frequency,Hz	450.000
Count	15156

Time,ms	Marker 1.x,mm	Marker 1.y,mm	Marker 1.z,mm	Marker 2.x,mm	Marker 2.y,mm	Marker 2.z,mm	Marker 3.x,mm	Marker 3.y,mm	Marker 3.z,mm	Marker 4.x,mm	Marker 4.y,mm	Marker 4.z,mm	Biceps,mV	Triceps,mV	Flexor Digitorum,mV
17991	NaN	NaN	NaN	721.3	-88.2	-386.7	566.9	14.9	-564.7	432.2	-171.8	-768.4	908.0	-201.0	38.0
17993	NaN	NaN	NaN	721.3	-88.2	-386.7	566.9	14.9	-564.7	432.2	-171.8	-768.4	339.0	-66.0	0.0
17996	NaN	NaN	NaN	721.3	-88.2	-386.7	566.9	14.9	-564.7	432.2	-171.8	-768.4	-489.0	120.0	-28.0
17998	NaN	NaN	NaN	721.3	-88.2	-386.7	566.9	14.9	-564.7	432.2	-171.8	-768.4	-916.0	191.0	-41.0
18000	NaN	NaN	NaN	721.3	-88.5	-387.1	567.5	13.9	-565.8	431.7	-169.1	-771.4	-748.0	164.0	-29.0
18002	NaN	NaN	NaN	721.3	-88.5	-387.1	567.5	13.9	-565.8	431.7	-169.1	-771.4	-422.0	81.0	32.0
18004	NaN	NaN	NaN	721.3	-88.5	-387.1	567.5	13.9	-565.8	431.7	-169.1	-771.4	-94.0	7.0	30.0
18007	NaN	NaN	NaN	721.3	-88.5	-387.1	567.5	13.9	-565.8	431.7	-169.1	-771.4	250.0	-25.0	58.0
18009	NaN	NaN	NaN	721.3	-88.5	-387.1	567.5	13.9	-565.8	431.7	-169.1	-771.4	838.0	-147.0	78.0
18011	NaN	NaN	NaN	721.3	-88.5	-387.1	567.5	13.9	-565.8	431.7	-169.1	-771.4	1118.0	-156.0	48.0
18013	NaN	NaN	NaN	721.3	-88.5	-387.1	567.5	13.9	-565.8	431.7	-169.1	-771.4	511.0	-8.0	-12.0
18016	NaN	NaN	NaN	721.3	-88.5	-387.1	567.5	13.9	-565.8	431.7	-169.1	-771.4	-338.0	136.0	-28.0
18018	NaN	NaN	NaN	721.3	-88.5	-387.1	567.5	13.9	-565.8	431.7	-169.1	-771.4	-891.0	180.0	-36.0
18020	NaN	NaN	NaN	721.3	-88.6	-387.4	567.5	13.1	-567.2	NaN	NaN	NaN	-796.0	156.0	-34.0
18022	NaN	NaN	NaN	721.3	-88.6	-387.4	567.5	13.1	-567.2	NaN	NaN	NaN	-448.0	120.0	-20.0
18024	NaN	NaN	NaN	721.3	-88.6	-387.4	567.5	13.1	-567.2	NaN	NaN	NaN	-11.0	27.0	-8.0
18027	NaN	NaN	NaN	721.3	-88.6	-387.4	567.5	13.1	-567.2	NaN	NaN	NaN	290.0	-75.0	29.0
18029	NaN	NaN	NaN	721.3	-88.6	-387.4	567.5	13.1	-567.2	NaN	NaN	NaN	780.0	-205.0	41.0
18031	NaN	NaN	NaN	721.3	-88.6	-387.4	567.5	13.1	-567.2	NaN	NaN	NaN	1027.0	-198.0	46.0
18033	NaN	NaN	NaN	721.3	-88.6	-387.4	567.5	13.1	-567.2	NaN	NaN	NaN	442.0	-24.0	-3.0
18036	NaN	NaN	NaN	721.3	-88.6	-387.4	567.5	13.1	-567.2	NaN	NaN	NaN	-340.0	151.0	-22.0
18038	NaN	NaN	NaN	721.3	-88.6	-387.4	567.5	13.1	-567.2	NaN	NaN	NaN	-807.0	207.0	-39.0
18040	NaN	NaN	NaN	721.3	-88.6	-387.9	567.6	12.4	-568.3	NaN	NaN	NaN	-756.0	146.0	-37.0
18042	NaN	NaN	NaN	721.3	-88.6	-387.9	567.6	12.4	-568.3	NaN	NaN	NaN	-523.0	64.0	-39.0
18044	NaN	NaN	NaN	721.3	-88.6	-387.9	567.6	12.4	-568.3	NaN	NaN	NaN	-105.0	-12.0	-9.0
18047	NaN	NaN	NaN	721.3	-88.6	-387.9	567.6	12.4	-568.3	NaN	NaN	NaN	246.0	-87.0	17.0
18049	NaN	NaN	NaN	721.3	-88.6	-387.9	567.6	12.4	-568.3	NaN	NaN	NaN	816.0	-173.0	60.0
18051	NaN	NaN	NaN	721.3	-88.6	-387.9	567.6	12.4	-568.3	NaN	NaN	NaN	1107.0	-178.0	21.0
18053	NaN	NaN	NaN	721.3	-88.6	-387.9	567.6	12.4	-568.3	NaN	NaN	NaN	392.0	-83.0	32.0
18056	NaN	NaN	NaN	721.3	-88.6	-387.9	567.6	12.4	-568.3	NaN	NaN	NaN	-490.0	93.0	-23.0
18058	NaN	NaN	NaN	721.3	-88.6	-387.9	567.6	12.4	-568.3	NaN	NaN	NaN	-947.0	159.0	-21.0
18060	NaN	NaN	NaN	721.2	-88.9	-388.3	573.7	-9.6	-557.4	NaN	NaN	NaN	-799.0	156.0	-28.0
18062	NaN	NaN	NaN	721.2	-88.9	-388.3	573.7	-9.6	-557.4	NaN	NaN	NaN	-440.0	90.0	-22.0
18064	NaN	NaN	NaN	721.2	-88.9	-388.3	573.7	-9.6	-557.4	NaN	NaN	NaN	7.0	-2.0	17.0
18067	NaN	NaN	NaN	721.2	-88.9	-388.3	573.7	-9.6	-557.4	NaN	NaN	NaN	345.0	-83.0	16.0
18069	NaN	NaN	NaN	721.2	-88.9	-388.3	573.7	-9.6	-557.4	NaN	NaN	NaN	834.0	-177.0	73.0
18071	NaN	NaN	NaN	721.2	-88.9	-388.3	573.7	-9.6	-557.4	NaN	NaN	NaN	1179.0	-188.0	45.0
18073	NaN	NaN	NaN	721.2	-88.9	-388.3	573.7	-9.6	-557.4	NaN	NaN	NaN	514.0	-57.0	32.0
18076	NaN	NaN	NaN	721.2	-88.9	-388.3	573.7	-9.6	-557.4	NaN	NaN	NaN	-349.0	131.0	-24.0
18078	NaN	NaN	NaN	721.2	-88.9	-388.3	573.7	-9.6	-557.4	NaN	NaN	NaN	-899.0	178.0	-32.0
18080	NaN	NaN	NaN	721.1	-89.1	-388.7	567.3	8.5	-572.1	NaN	NaN	NaN	-830.0	142.0	-39.0
18082	NaN	NaN	NaN	721.1	-89.1	-388.7	567.3	8.5	-572.1	NaN	NaN	NaN	-525.0	85.0	-28.0
18084	NaN	NaN	NaN	721.1	-89.1	-388.7	567.3	8.5	-572.1	NaN	NaN	NaN	-10.0	48.0	46.0
18087	NaN	NaN	NaN	721.1	-89.1	-388.7	567.3	8.5	-572.1	NaN	NaN	NaN	340.0	-51.0	-1.0
18089	NaN	NaN	NaN	721.1	-89.1	-388.7	567.3	8.5	-572.1	NaN	NaN	NaN	835.0	-195.0	53.0
18091	NaN	NaN	NaN	721.1	-89.1	-388.7	567.3	8.5	-572.1	NaN	NaN	NaN	1053.0	-239.0	38.0
18093	NaN	NaN	NaN	721.1	-89.1	-388.7	567.3	8.5	-572.1	NaN	NaN	NaN	365.0	-140.0	-45.0
18096	NaN	NaN	NaN	721.1	-89.1	-388.7	567.3	8.5	-572.1	NaN	NaN	NaN	-515.0	30.0	-68.0
18098	NaN	NaN	NaN	721.1	-89.1	-388.7	567.3	8.5	-572.1	NaN	NaN	NaN	-980.0	146.0	-36.0
18100	NaN	NaN	NaN	721.1	-89.1	-389.0	571.4	22.5	-564.9	NaN	NaN	NaN	-728.0	198.0	-5.0
18102	NaN	NaN	NaN	721.1	-89.1	-389.0	571.4	22.5	-564.9	NaN	NaN	NaN	-380.0	128.0	8.0
18104	NaN	NaN	NaN	721.1	-89.1	-389.0	571.4	22.5	-564.9	NaN	NaN	NaN	29.0	46.0	5.0
18107	NaN	NaN	NaN	721.1	-89.1	-389.0	571.4	22.5	-564.9	NaN	NaN	NaN	318.0	-71.0	14.0
18109	NaN	NaN	NaN	721.1	-89.1	-389.0	571.4	22.5	-564.9	NaN	NaN	NaN	848.0	-172.0	66.0
18111	NaN	NaN	NaN	721.1	-89.1	-389.0	571.4	22.5	-564.9	NaN	NaN	NaN	1162.0	-227.0	56.0
18113	NaN	NaN	NaN	721.1	-89.1	-389.0	571.4	22.5	-564.9	NaN	NaN	NaN	508.0	-27.0	-1.0
18116	NaN	NaN	NaN	721.1	-89.1	-389.0	571.4	22.5	-564.9	NaN	NaN	NaN	-313.0	148.0	-30.0
18118	NaN	NaN	NaN	721.1	-89.1	-389.0	571.4	22.5	-564.9	NaN	NaN	NaN	-866.0	174.0	-29.0
18120	NaN	NaN	NaN	721.1	-89.1	-389.5	571.4	18.8	-567.3	449.4	-153.9	-777.2	-766.0	148.0	-9.0
18122	NaN	NaN	NaN	721.1	-89.1	-389.5	571.4	18.8	-567.3	449.4	-153.9	-777.2	-451.0	116.0	-16.0
18124	NaN	NaN	NaN	721.1	-89.1	-389.5	571.4	18.8	-567.3	449.4	-153.9	-777.2	-42.0	41.0	9.0
18127	NaN	NaN	NaN	721.1	-89.1	-389.5	571.4	18.8	-567.3	449.4	-153.9	-777.2	265.0	-110.0	20.0
18129	NaN	NaN	NaN	721.1	-89.1	-389.5	571.4	18.8	-567.3	449.4	-153.9	-777.2	818.0	-222.0	35.0
18131	NaN	NaN	NaN	721.1	-89.1	-389.5	571.4	18.8	-567.3	449.4	-153.9	-777.2	1138.0	-223.0	29.0
18133	NaN	NaN	NaN	721.1	-89.1	-389.5	571.4	18.8	-567.3	449.4	-153.9	-777.2	550.0	-52.0	1.0
18136	NaN	NaN	NaN	721.1	-89.1	-389.5	571.4	18.8	-567.3	449.4	-153.9	-777.2	-297.0	98.0	-37.0
18138	NaN	NaN	NaN	721.1	-89.1	-389.5	571.4	18.8	-567.3	449.4	-153.9	-777.2	-931.0	153.0	18.0
18140	NaN	NaN	NaN	721.2	-89.3	-389.7	569.4	8.4	-574.2	NaN	NaN	NaN	-845.0	187.0	-6.0
18142	NaN	NaN	NaN	721.2	-89.3	-389.7	569.4	8.4	-574.2	NaN	NaN	NaN	-416.0	133.0	10.0
18144	NaN	NaN	NaN	721.2	-89.3	-389.7	569.4	8.4	-574.2	NaN	NaN	NaN	95.0	50.0	3.0
18147	NaN	NaN	NaN	721.2	-89.3	-389.7	569.4	8.4	-574.2	NaN	NaN	NaN	403.0	-64.0	7.0
18149	NaN	NaN	NaN	721.2	-89.3	-389.7	569.4	8.4	-574.2	NaN	NaN	NaN	792.0	-223.0	57.0
18151	NaN	NaN	NaN	721.2	-89.3	-389.7	569.4	8.4	-574.2	NaN	NaN	NaN	1110.0	-229.0	5.0
18153	NaN	NaN	NaN	721.2	-89.3	-389.7	569.4	8.4	-574.2	NaN	NaN	NaN	463.0	-95.0	31.0
18156	NaN	NaN	NaN	721.2	-89.3	-389.7	569.4	8.4	-574.2	NaN	NaN	NaN	-416.0	71.0	-29.0
18158	NaN	NaN	NaN	721.2	-89.3	-389.7	569.4	8.4	-574.2	NaN	NaN	NaN	-946.0	170.0	-58.0
18160	NaN	NaN	NaN	721.1	-89.4	-390.2	569.3	5.4	-576.5	NaN	NaN	NaN	-776.0	178.0	-27.0
18162	NaN	NaN	NaN	721.1	-89.4	-390.2	569.3	5.4	-576.5	NaN	NaN	NaN	-504.0	67.0	4.0
18164	NaN	NaN	NaN	721.1	-89.4	-390.2	569.3	5.4	-576.5	NaN	NaN	NaN	-132.0	-18.0	-21.0
18167	NaN	NaN	NaN	721.1	-89.4	-390.2	569.3	5.4	-576.5	NaN	NaN	NaN	250.0	-85.0	-35.0
18169	NaN	NaN	NaN	721.1	-89.4	-390.2	569.3	5.4	-576.5	NaN	NaN	NaN	814.0	-207.0	50.0
18171	NaN	NaN	NaN	721.1	-89.4	-390.2	569.3	5.4	-576.5	NaN	NaN	NaN	1127.0	-241.0	54.0
18173	NaN	NaN	NaN	721.1	-89.4	-390.2	569.3	5.4	-576.5	NaN	NaN	NaN	497.0	-70.0	24.0
18176	NaN	NaN	NaN	721.1	-89.4	-390.2	569.3	5.4	-576.5	NaN	NaN	NaN	-315.0	102.0	-34.0
18178	NaN	NaN	NaN	721.1	-89.4	-390.2	569.3	5.4	-576.5	NaN	NaN	NaN	-917.0	166.0	-63.0
18180	NaN	NaN	NaN	721.1	-89.4	-390.5	573.1	17.0	-570.6	NaN	NaN	NaN	-865.0	146.0	-50.0
18182	NaN	NaN	NaN	721.1	-89.4	-390.5	573.1	17.0	-570.6	NaN	NaN	NaN	-553.0	74.0	-47.0
18184	NaN	NaN	NaN	721.1	-89.4	-390.5	573.1	17.0	-570.6	NaN	NaN	NaN	-140.0	-14.0	5.0
18187	NaN	NaN	NaN	721.1	-89.4	-390.5	573.1	17.0	-570.6	NaN	NaN	NaN	318.0	-28.0	11.0
18189	NaN	NaN	NaN	721.1	-89.4	-390.5	573.1	17.0	-570.6	NaN	NaN	NaN	834.0	-166.0	71.0
18191	NaN	NaN	NaN	721.1	-89.4	-390.5	573.1	17.0	-570.6	NaN	NaN	NaN	1211.0	-182.0	25.0
18193	NaN	NaN	NaN	721.1	-89.4	-390.5	573.1	17.0	-570.6	NaN	NaN	NaN	527.0	-117.0	-7.0
18196	NaN	NaN	NaN	721.1	-89.4	-390.5	573.1	17.0	-570.6	NaN	NaN	NaN	-406.0	80.0	-14.0
18198	NaN	NaN	NaN	721.1	-89.4	-390.5	573.1	17.0	-570.6	NaN	NaN	NaN	-917.0	175.0	-77.0
18200	NaN	NaN	NaN	721.0	-89.6	-390.9	576.0	26.0	-566.3	NaN	NaN	NaN	-829.0	189.0	11.0
18202	NaN	NaN	NaN	721.0	-89.6	-390.9	576.0	26.0	-566.3	NaN	NaN	NaN	-544.0	95.0	-8.0
18204	NaN	NaN	NaN	721.0	-89.6	-390.9	576.0	26.0	-566.3	NaN	NaN	NaN	-99.0	4.0	-79.0
18207	NaN	NaN	NaN	721.0	-89.6	-390.9	576.0	26.0	-566.3	NaN	NaN	NaN	239.0	-85.0	25.0
18209	NaN	NaN	NaN	721.0	-89.6	-390.9	576.0	26.0	-566.3	NaN	NaN	NaN	832.0	-186.0	58.0
18211	NaN	NaN	NaN	721.0	-89.6	-390.9	576.0	26.0	-566.3	NaN	NaN	NaN	1128.0	-231.0	65.0
18213	NaN	NaN	NaN	721.0	-89.6	-390.9	576.0	26.0	-566.3	NaN	NaN	NaN	473.0	-47.0	23.0
18216	NaN	NaN	NaN	721.0	-89.6	-390.9	576.0	26.0	-566.3	NaN	NaN	NaN	-422.0	120.0	-20.0
18218	NaN	NaN	NaN	721.0	-89.6	-390.9	576.0	26.0	-566.3	NaN	NaN	NaN	-920.0	216.0	-34.0
18220	NaN	NaN	NaN	721.2	-89.7	-391.1	576.7	24.3	-567.4	NaN	NaN	NaN	-822.0	179.0	-10.0
18222	NaN	NaN	NaN	721.2	-89.7	-391.1	576.7	24.3	-567.4	NaN	NaN	NaN	-510.0	64.0	-4.0
18224	NaN	NaN	NaN	721.2	-89.7	-391.1	576.7	24.3	-567.4	NaN	NaN	NaN	-98.0	-34.0	-23.0
18227	NaN	NaN	NaN	721.2	-89.7	-391.1	576.7	24.3	-567.4	NaN	NaN	NaN	198.0	-105.0	12.0
18229	NaN	NaN	NaN	721.2	-89.7	-391.1	576.7	24.3	-567.4	NaN	NaN	NaN	802.0	-201.0	43.0
18231	NaN	NaN	NaN	721.2	-89.7	-391.1	576.7	24.3	-567.4	NaN	NaN	NaN	1141.0	-195.0	48.0
18233	NaN	NaN	NaN	721.2	-89.7	-391.1	576.7	24.3	-567.4	NaN	NaN	NaN	522.0	-72.0	15.0
18236	NaN	NaN	NaN	721.2	-89.7	-391.1	576.7	24.3	-567.4	NaN	NaN	NaN	-318.0	107.0	-71.0
18238	NaN	NaN	NaN	721.2	-89.7	-391.1	576.7	24.3	-567.4	NaN	NaN	NaN	-963.0	182.0	-52.0
18240	NaN	NaN	NaN	721.3	-89.5	-391.2	577.4	23.2	-568.6	NaN	NaN	NaN	-962.0	154.0	-47.0
18242	NaN	NaN	NaN	721.3	-89.5	-391.2	577.4	23.2	-568.6	NaN	NaN	NaN	-603.0	92.0	-8.0
18244	NaN	NaN	NaN	721.3	-89.5	-391.2	577.4	23.2	-568.6	NaN	NaN	NaN	-115.0	-11.0	-36.0
18247	NaN	NaN	NaN	721.3	-89.5	-391.2	577.4	23.2	-568.6	NaN	NaN	NaN	229.0	-76.0	0.0
18249	NaN	NaN	NaN	721.3	-89.5	-391.2	577.4	23.2	-568.6	NaN	NaN	NaN	753.0	-140.0	66.0
18251	NaN	NaN	NaN	721.3	-89.5	-391.2	577.4	23.2	-568.6	NaN	NaN	NaN	1015.0	-202.0	51.0
18253	NaN	NaN	NaN	721.3	-89.5	-391.2	577.4	23.2	-568.6	NaN	NaN	NaN	360.0	-76.0	-16.0
18256	NaN	NaN	NaN	721.3	-89.5	-391.2	577.4	23.2	-568.6	NaN	NaN	NaN	-463.0	80.0	-53.0
18258	NaN	NaN	NaN	721.3	-89.5	-391.2	577.4	23.2	-568.6	NaN	NaN	NaN	-1054.0	135.0	-25.0
18260	NaN	NaN	NaN	721.4	-89.6	-391.3	577.7	22.0	-569.5	609.6	-100.3	-677.3	-888.0	162.0	-8.0
18262	NaN	NaN	NaN	721.4	-89.6	-391.3	577.7	22.0	-569.5	609.6	-100.3	-677.3	-495.0	128.0	16.0
18264	NaN	NaN	NaN	721.4	-89.6	-391.3	577.7	22.0	-569.5	609.6	-100.3	-677.3	-1.0	54.0	6.0
18267	NaN	NaN	NaN	721.4	-89.6	-391.3	577.7	22.0	-569.5	609.6	-100.3	-677.3	344.0	-15.0	10.0
18269	NaN	NaN	NaN	721.4	-89.6	-391.3	577.7	22.0	-569.5	609.6	-100.3	-677.3	851.0	-148.0	34.0
18271	NaN	NaN	NaN	721.4	-89.6	-391.3	577.7	22.0	-569.5	609.6	-100.3	-677.3	1167.0	-187.0	89.0
18273	NaN	NaN	NaN	721.4	-89.6	-391.3	577.7	22.0	-569.5	609.6	-100.3	-677.3	517.0	-81.0	-28.0
18276	NaN	NaN	NaN	721.4	-89.6	-391.3	577.7	22.0	-569.5	609.6	-100.3	-677.3	-329.0	103.0	-14.0
18278	NaN	NaN	NaN	721.4	-89.6	-391.3	577.7	22.0	-569.5	609.6	-100.3	-677.3	-872.0	200.0	-52.0
18280	NaN	NaN	NaN	721.5	-89.7	-391.4	578.3	21.1	-570.2	496.1	-122.1	-768.5	-824.0	169.0	-18.0
18282	NaN	NaN	NaN	721.5	-89.7	-391.4	578.3	21.1	-570.2	496.1	-122.1	-768.5	-552.0	78.0	1.0
18284	NaN	NaN	NaN	721.5	-89.7	-391.4	578.3	21.1	-570.2	496.1	-122.1	-768.5	-124.0	3.0	7.0
18287	NaN	NaN	NaN	721.5	-89.7	-391.4	578.3	21.1	-570.2	496.1	-122.1	-768.5	225.0	-44.0	41.0
18289	NaN	NaN	NaN	721.5	-89.7	-391.4	578.3	21.1	-570.2	496.1	-122.1	-768.5	764.0	-186.0	-10.0
18291	NaN	NaN	NaN	721.5	-89.7	-391.4	578.3	21.1	-570.2	496.1	-122.1	-768.5	1067.0	-197.0	62.0
18293	NaN	NaN	NaN	721.5	-89.7	-391.4	578.3	21.1	-570.2	496.1	-122.1	-768.5	494.0	-57.0	-8.0
18296	NaN	NaN	NaN	721.5	-89.7	-391.4	578.3	21.1	-570.2	496.1	-122.1	-768.5	-384.0	111.0	1.0
18298	NaN	NaN	NaN	721.5	-89.7	-391.4	578.3	21.1	-570.2	496.1	-122.1	-768.5	-938.0	188.0	-48.0
18300	NaN	NaN	NaN	721.7	-89.6	-391.5	578.7	19.9	-571.4	445.6	-134.8	-801.8	-802.0	161.0	-44.0
18302	NaN	NaN	NaN	721.7	-89.6	-391.5	578.7	19.9	-571.4	445.6	-134.8	-801.8	-491.0	75.0	-31.0
18304	NaN	NaN	NaN	721.7	-89.6	-391.5	578.7	19.9	-571.4	445.6	-134.8	-801.8	-104.0	-31.0	-1.0
18307	NaN	NaN	NaN	721.7	-89.6	-391.5	578.7	19.9	-571.4	445.6	-134.8	-801.8	212.0	-81.0	19.0
18309	NaN	NaN	NaN	721.7	-89.6	-391.5	578.7	19.9	-571.4	445.6	-134.8	-801.8	762.0	-217.0	45.0
18311	NaN	NaN	NaN	721.7	-89.6	-391.5	578.7	19.9	-571.4	445.6	-134.8	-801.8	1049.0	-238.0	53.0
18313	NaN	NaN	NaN	721.7	-89.6	-391.5	578.7	19.9	-571.4	445.6	-134.8	-801.8	432.0	-82.0	6.0
18316	NaN	NaN	NaN	721.7	-89.6	-391.5	578.7	19.9	-571.4	445.6	-134.8	-801.8	-467.0	66.0	-54.0
18318	NaN	NaN	NaN	721.7	-89.6	-391.5	578.7	19.9	-571.4	445.6	-134.8	-801.8	-1045.0	169.0	-64.0
18320	NaN	NaN	NaN	721.7	-89.8	-391.8	579.5	19.3	-572.3	NaN	NaN	NaN	-837.0	203.0	-54.0
18322	NaN	NaN	NaN	721.7	-89.8	-391.8	579.5	19.3	-572.3	NaN	NaN	NaN	-540.0	106.0	-20.0
18324	NaN	NaN	NaN	721.7	-89.8	-391.8	579.5	19.3	-572.3	NaN	NaN	NaN	-117.0	28.0	10.0
18327	NaN	NaN	NaN	721.7	-89.8	-391.8	579.5	19.3	-572.3	NaN	NaN	NaN	274.0	-55.0	-1.0
18329	NaN	NaN	NaN	721.7	-89.8	-391.8	579.5	19.3	-572.3	NaN	NaN	NaN	800.0	-176.0	63.0
18331	NaN	NaN	NaN	721.7	-89.8	-391.8	579.5	19.3	-572.3	NaN	NaN	NaN	1151.0	-198.0	65.0
18333	NaN	NaN	NaN	721.7	-89.8	-391.8	579.5	19.3	-572.3	NaN	NaN	NaN	589.0	-44.0	33.0
18336	NaN	NaN	NaN	721.7	-89.8	-391.8	579.5	19.3	-572.3	NaN	NaN	NaN	-232.0	133.0	-9.0
18338	NaN	NaN	NaN	721.7	-89.8	-391.8	579.5	19.3	-572.3	NaN	NaN	NaN	-832.0	192.0	-19.0
18340	NaN	NaN	NaN	721.8	-89.9	-392.2	580.2	18.8	-573.3	445.8	-131.0	-806.2	-872.0	141.0	-27.0
18342	NaN	NaN	NaN	721.8	-89.9	-392.2	580.2	18.8	-573.3	445.8	-131.0	-806.2	-579.0	58.0	-61.0
18344	NaN	NaN	NaN	721.8	-89.9	-392.2	580.2	18.8	-573.3	445.8	-131.0	-806.2	-102.0	-3.0	10.0
18347	NaN	NaN	NaN	721.8	-89.9	-392.2	580.2	18.8	-573.3	445.8	-131.0	-806.2	241.0	-71.0	32.0
18349	NaN	NaN	NaN	721.8	-89.9	-392.2	580.2	18.8	-573.3	445.8	-131.0	-806.2	769.0	-188.0	44.0
18351	NaN	NaN	NaN	721.8	-89.9	-392.2	580.2	18.8	-573.3	445.8	-131.0	-806.2	1110.0	-191.0	44.0
18353	NaN	NaN	NaN	721.8	-89.9	-392.2	580.2	18.8	-573.3	445.8	-131.0	-806.2	495.0	-97.0	-16.0
18356	NaN	NaN	NaN	721.8	-89.9	-392.2	580.2	18.8	-573.3	445.8	-131.0	-806.2	-403.0	96.0	-55.0
18358	NaN	NaN	NaN	721.8	-89.9	-392.2	580.2	18.8	-573.3	445.8	-131.0	-806.2	-963.0	215.0	-96.0
18360	NaN	NaN	NaN	722.0	-89.9	-392.5	577.4	18.1	-577.9	459.7	-128.1	-800.6	-893.0	183.0	-21.0
18362	NaN	NaN	NaN	722.0	-89.9	-392.5	577.4	18.1	-577.9	459.7	-128.1	-800.6	-612.0	117.0	-25.0
18364	NaN	NaN	NaN	722.0	-89.9	-392.5	577.4	18.1	-577.9	459.7	-128.1	-800.6	-215.0	4.0	-36.0
18367	NaN	NaN	NaN	722.0	-89.9	-392.5	577.4	18.1	-577.9	459.7	-128.1	-800.6	128.0	-91.0	2.0
18369	NaN	NaN	NaN	722.0	-89.9	-392.5	577.4	18.1	-577.9	459.7	-128.1	-800.6	704.0	-209.0	35.0
18371	NaN	NaN	NaN	722.0	-89.9	-392.5	577.4	18.1	-577.9	459.7	-128.1	-800.6	1027.0	-219.0	21.0
18373	NaN	NaN	NaN	722.0	-89.9	-392.5	577.4	18.1	-577.9	459.7	-128.1	-800.6	562.0	-45.0	32.0
18376	NaN	NaN	NaN	722.0	-89.9	-392.5	577.4	18.1	-577.9	459.7	-128.1	-800.6	-226.0	139.0	-11.0
18378	NaN	NaN	NaN	722.0	-89.9	-392.5	577.4	18.1	-577.9	459.7	-128.1	-800.6	-842.0	191.0	-12.0
18380	NaN	NaN	NaN	722.0	-90.1	-392.8	608.2	17.3	-547.2	413.0	-125.9	-828.0	-811.0	158.0	-12.0
18382	NaN	NaN	NaN	722.0	-90.1	-392.8	608.2	17.3	-547.2	413.0	-125.9	-828.0	-520.0	107.0	0.0
18384	NaN	NaN	NaN	722.0	-90.1	-392.8	608.2	17.3	-547.2	413.0	-125.9	-828.0	-138.0	-7.0	-20.0
18387	NaN	NaN	NaN	722.0	-90.1	-392.8	608.2	17.3	-547.2	413.0	-125.9	-828.0	251.0	-70.0	4.0
18389	NaN	NaN	NaN	722.0	-90.1	-392.8	608.2	17.3	-547.2	413.0	-125.9	-828.0	881.0	-162.0	31.0
18391	NaN	NaN	NaN	722.0	-90.1	-392.8	608.2	17.3	-547.2	413.0	-125.9	-828.0	1220.0	-151.0	42.0
18393	NaN	NaN	NaN	722.0	-90.1	-392.8	608.2	17.3	-547.2	413.0	-125.9	-828.0	646.0	-46.0	-11.0
18396	NaN	NaN	NaN	722.0	-90.1	-392.8	608.2	17.3	-547.2	413.0	-125.9	-828.0	-359.0	63.0	-58.0
18398	NaN	NaN	NaN	722.0	-90.1	-392.8	608.2	17.3	-547.2	413.0	-125.9	-828.0	-1024.0	186.0	-19.0
18400	NaN	NaN	NaN	722.1	-90.0	-393.1	615.1	16.3	-541.3	NaN	NaN	NaN	-985.0	179.0	-14.0
18402	NaN	NaN	NaN	722.1	-90.0	-393.1	615.1	16.3	-541.3	NaN	NaN	NaN	-604.0	136.0	32.0
18404	NaN	NaN	NaN	722.1	-90.0	-393.1	615.1	16.3	-541.3	NaN	NaN	NaN	-153.0	1.0	-14.0
18407	NaN	NaN	NaN	722.1	-90.0	-393.1	615.1	16.3	-541.3	NaN	NaN	NaN	157.0	-49.0	-3.0
18409	NaN	NaN	NaN	722.1	-90.0	-393.1	615.1	16.3	-541.3	NaN	NaN	NaN	738.0	-215.0	42.0
18411	NaN	NaN	NaN	722.1	-90.0	-393.1	615.1	16.3	-541.3	NaN	NaN	NaN	1082.0	-188.0	35.0
18413	NaN	NaN	NaN	722.1	-90.0	-393.1	615.1	16.3	-541.3	NaN	NaN	NaN	529.0	-55.0	42.0
18416	NaN	NaN	NaN	722.1	-90.0	-393.1	615.1	16.3	-541.3	NaN	NaN	NaN	-332.0	145.0	-4.0
18418	NaN	NaN	NaN	722.1	-90.0	-393.1	615.1	16.3	-541.3	NaN	NaN	NaN	-978.0	194.0	-35.0
18420	NaN	NaN	NaN	722.1	-90.2	-393.6	615.5	16.3	-542.4	NaN	NaN	NaN	-919.0	158.0	-60.0
18422	NaN	NaN	NaN	722.1	-90.2	-393.6	615.5	16.3	-542.4	NaN	NaN	NaN	-609.0	95.0	-36.0
18424	NaN	NaN	NaN	722.1	-90.2	-393.6	615.5	16.3	-542.4	NaN	NaN	NaN	-135.0	20.0	-10.0
18427	NaN	NaN	NaN	722.1	-90.2	-393.6	615.5	16.3	-542.4	NaN	NaN	NaN	260.0	-35.0	17.0
18429	NaN	NaN	NaN	722.1	-90.2	-393.6	615.5	16.3	-542.4	NaN	NaN	NaN	823.0	-173.0	80.0
18431	NaN	NaN	NaN	722.1	-90.2	-393.6	615.5	16.3	-542.4	NaN	NaN	NaN	1304.0	-253.0	87.0
18433	NaN	NaN	NaN	722.1	-90.2	-393.6	615.5	16.3	-542.4	NaN	NaN	NaN	612.0	-136.0	-61.0
